simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
48.4343,74,333,1,2.01469,0.150227,2.30259,0,RLPolicy
48.4396,445,619,3,4.14154,0.723362,2.30259,0,RLPolicy
48.5411,58,513,3,4.0436,0.289762,2.30259,0,RLPolicy
48.6145,378,475,2,3.41139,0.276737,2.30259,0,RLPolicy
48.8247,537,313,2,3.01599,0.290536,2.30259,0,RLPolicy
48.835,441,138,3,3.92144,0.460163,2.30259,0,RLPolicy
49.0304,160,218,3,4.97542,0.342832,2.30259,0,RLPolicy
49.0502,294,139,3,4.50373,0.834101,2.30259,0,RLPolicy
49.1451,430,24,2,3.17393,0.192004,2.30259,0,RLPolicy
49.3251,332,530,2,3.12502,0.189495,2.30259,0,RLPolicy
49.4423,381,387,3,4.06768,0.314924,2.30259,0,RLPolicy
49.6445,195,238,3,4.12101,0.539268,2.30259,0,RLPolicy
49.7452,282,447,1,2.15024,0.0945467,2.30259,0,RLPolicy
49.819,30,521,3,4.04748,0.55429,2.30259,0,RLPolicy
49.9142,444,564,3,3.9294,0.275318,2.30259,0,RLPolicy
