simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
36.7357,43,406,3,3.8031,0.684004,2.30259,0,ExactBaseline
37.3282,138,104,1,2.14735,0.106174,2.30259,0,ExactBaseline
37.4069,359,24,1,29.021,0.162241,2.30259,0,ExactBaseline
37.5426,0,216,1,1.9152,0.19519,2.30259,0,ExactBaseline
37.6121,237,391,2,3.03314,0.839286,2.30259,0,ExactBaseline
37.6129,236,346,1,2.82509,0.155461,2.30259,0,ExactBaseline
37.8142,12,156,1,1.69696,0.144775,2.30259,0,ExactBaseline
37.9206,104,394,1,1.69389,0.247676,2.30259,0,ExactBaseline
38.2321,152,218,1,2.04918,0.166339,2.30259,0,ExactBaseline
38.4314,282,478,3,4.16375,0.635398,2.30259,0,ExactBaseline
38.4394,147,55,1,1.8104,0.248039,2.30259,0,ExactBaseline
38.5183,158,461,1,1.79648,0.164135,2.30259,0,ExactBaseline
38.5267,341,522,2,3.25791,0.26077,2.30259,0,ExactBaseline
38.5388,58,156,1,1.6867,0.194797,2.30259,0,ExactBaseline
38.5478,90,260,1,2.11047,0.144218,2.30259,0,ExactBaseline
38.73,384,194,1,1.68425,0.0933068,2.30259,0,ExactBaseline
38.7308,136,221,1,3.4998,0.246481,2.30259,0,ExactBaseline
38.808,89,233,1,2.28274,0.361408,2.30259,0,ExactBaseline
38.8117,218,416,2,2.78265,0.503897,2.30259,0,ExactBaseline
38.8489,253,275,3,4.04281,0.521053,2.30259,0,ExactBaseline
38.9205,234,185,2,3.1109,0.246263,2.30259,0,ExactBaseline
38.9286,195,372,1,1.98476,0.122122,2.30259,0,ExactBaseline
38.9465,109,536,1,2.05307,0.138573,2.30259,0,ExactBaseline
38.9496,238,302,1,1.92115,0.143824,2.30259,0,ExactBaseline
39.0391,82,337,1,1.8894,0.104244,2.30259,0,ExactBaseline
39.324,395,445,2,2.73813,0.595424,2.30259,0,ExactBaseline
39.4216,217,445,3,4.03038,0.543171,2.30259,0,ExactBaseline
39.5084,48,502,1,2.18782,0.106037,2.30259,0,ExactBaseline
39.5309,296,236,2,2.98667,0.258361,2.30259,0,ExactBaseline
39.5397,297,204,1,2.0609,0.359583,2.30259,0,ExactBaseline
39.5428,0,216,1,2.14344,0.117977,2.30259,0,ExactBaseline
39.546,273,108,2,3.09938,0.230067,2.30259,0,ExactBaseline
39.6143,236,551,3,4.20316,0.378114,2.30259,0,ExactBaseline
39.8119,338,401,3,3.86334,0.521158,2.30259,0,ExactBaseline
40.3246,78,471,3,3.78093,0.600156,2.30259,0,ExactBaseline
40.5388,58,111,1,1.677,0.146186,2.30259,0,ExactBaseline
40.7294,136,568,1,2.06539,0.191485,2.30259,0,ExactBaseline
40.9095,2,487,3,15.9957,0.640047,2.30259,0,ExactBaseline
40.9345,32,58,1,1.92847,0.158243,2.30259,0,ExactBaseline
41.0121,313,178,3,4.00386,0.805038,2.30259,0,ExactBaseline
41.0194,161,213,2,2.70068,0.294951,2.30259,0,ExactBaseline
41.022,205,293,1,2.28781,0.13069,2.30259,0,ExactBaseline
41.0287,403,140,1,2.31151,0.120488,2.30259,0,ExactBaseline
41.1122,44,113,3,3.98856,0.279295,2.30259,0,ExactBaseline
41.1381,186,201,1,1.69145,0.138977,2.30259,0,ExactBaseline
41.411,52,575,2,3.11587,0.454217,2.30259,0,ExactBaseline
41.4196,88,115,1,2.15158,0.165318,2.30259,0,ExactBaseline
41.6122,236,244,1,2.07272,0.157114,2.30259,0,ExactBaseline
41.8259,339,550,2,2.60773,0.5465,2.30259,0,ExactBaseline
42.0409,242,206,1,2.07326,0.102116,2.30259,0,ExactBaseline
42.4264,401,313,2,2.74446,0.365392,2.30259,0,ExactBaseline
42.5184,158,461,1,1.90414,0.35967,2.30259,0,ExactBaseline
42.54,58,570,2,2.87648,0.354558,2.30259,0,ExactBaseline
42.7373,182,213,1,2.51078,0.140047,2.30259,0,ExactBaseline
42.8117,218,576,2,2.85221,0.28136,2.30259,0,ExactBaseline
43.113,38,201,1,1.68797,0.243558,2.30259,0,ExactBaseline
43.116,431,205,1,2.01683,0.34807,2.30259,0,ExactBaseline
43.5297,296,579,1,1.79897,0.140769,2.30259,0,ExactBaseline
44.0205,20,240,3,4.76699,0.576174,2.30259,0,ExactBaseline
44.319,103,563,1,2.06217,0.122435,2.30259,0,ExactBaseline
44.325,226,35,1,1.67984,0.119007,2.30259,0,ExactBaseline
44.4189,402,522,1,2.29382,0.363686,2.30259,0,ExactBaseline
44.5389,58,111,1,1.83823,0.125101,2.30259,0,ExactBaseline
44.9345,32,12,1,1.94502,0.0935145,2.30259,0,ExactBaseline
45.0296,310,536,3,4.18069,0.950831,2.30259,0,ExactBaseline
45.0378,40,575,3,4.22235,1.06296,2.30259,0,ExactBaseline
45.1096,250,100,3,33.7316,0.553093,2.30259,0,ExactBaseline
45.4465,122,522,2,3.17735,0.471591,2.30259,0,ExactBaseline
45.6463,191,290,1,1.81763,0.142302,2.30259,0,ExactBaseline
45.8085,315,372,2,51.2054,0.439704,2.30259,0,ExactBaseline
46.3212,103,230,3,4.20387,0.312207,2.30259,0,ExactBaseline
46.4339,377,465,3,4.23532,0.430533,2.30259,0,ExactBaseline
46.7219,55,275,2,3.211,0.329011,2.30259,0,ExactBaseline
46.7292,136,338,1,1.83888,0.143549,2.30259,0,ExactBaseline
46.8456,406,506,2,3.17124,0.30946,2.30259,0,ExactBaseline
46.9217,234,174,3,4.30608,0.627344,2.30259,0,ExactBaseline
47.0305,403,412,3,4.16441,0.94471,2.30259,0,ExactBaseline
47.1117,354,290,1,1.92164,0.146616,2.30259,0,ExactBaseline
47.2273,22,360,3,4.42677,0.813577,2.30259,0,ExactBaseline
47.4193,217,395,1,1.68401,0.192891,2.30259,0,ExactBaseline
47.5426,0,216,1,1.90286,0.0908814,2.30259,0,ExactBaseline
48.1392,201,515,1,2.21089,0.128484,2.30259,0,ExactBaseline
