simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
35.5308,207,289,1,1.82516,0.353755,2.30259,0,RLPolicy
35.5458,35,377,1,1.76321,0.110518,2.30259,0,RLPolicy
35.6492,39,381,2,2.73154,0.497935,2.30259,0,RLPolicy
35.8482,101,60,2,2.65721,0.298828,2.30259,0,RLPolicy
35.9466,94,205,3,4.01777,0.69002,2.30259,0,RLPolicy
36.0488,266,287,3,3.81469,0.647791,2.30259,0,RLPolicy
36.1102,41,478,2,3.02028,0.605919,2.30259,0,RLPolicy
36.4109,312,300,3,4.18737,0.533482,2.30259,0,RLPolicy
36.4313,87,154,2,3.01112,0.25148,2.30259,0,RLPolicy
36.5314,234,437,3,4.14099,0.77375,2.30259,0,RLPolicy
36.8145,217,340,3,4.51136,0.42429,2.30259,0,RLPolicy
36.8277,91,223,3,4.28431,0.305757,2.30259,0,RLPolicy
36.8321,65,430,3,4.85691,0.269396,2.30259,0,RLPolicy
37.0201,38,509,4,5.35387,0.455952,2.30259,0,RLPolicy
37.046,250,300,3,4.07601,0.798389,2.30259,0,RLPolicy
37.3469,99,251,3,3.88552,0.346929,2.30259,0,RLPolicy
37.4478,294,183,3,3.8383,0.492876,2.30259,0,RLPolicy
37.5104,170,289,2,3.11488,0.61659,2.30259,0,RLPolicy
37.5399,258,210,3,4.18074,0.470826,2.30259,0,RLPolicy
37.7093,152,333,3,4.03463,0.403576,2.30259,0,RLPolicy
37.7382,206,83,2,2.87153,0.427725,2.30259,0,RLPolicy
37.7502,150,378,3,4.07304,0.683099,2.30259,0,RLPolicy
37.9456,94,35,2,2.96439,0.428497,2.30259,0,RLPolicy
38.1421,118,58,3,4.46665,0.457922,2.30259,0,RLPolicy
38.222,280,508,3,4.42765,0.355545,2.30259,0,RLPolicy
38.2485,302,409,2,2.87991,0.708614,2.30259,0,RLPolicy
38.3496,59,83,1,2.04884,0.0813106,2.30259,0,RLPolicy
38.5486,317,136,3,3.79962,0.32575,2.30259,0,RLPolicy
38.6449,182,449,1,2.1661,0.36181,2.30259,0,RLPolicy
38.7202,64,48,3,4.17792,0.328127,2.30259,0,RLPolicy
38.8426,365,351,3,4.07156,0.656545,2.30259,0,RLPolicy
39.1456,74,48,3,4.01197,0.509946,2.30259,0,RLPolicy
39.2191,348,525,3,3.78319,0.439585,2.30259,0,RLPolicy
39.6291,377,12,1,1.79792,0.181823,2.30259,0,RLPolicy
39.7083,372,513,2,6.32534,0.363089,2.30259,0,RLPolicy
39.726,204,10,3,3.9383,0.740927,2.30259,0,RLPolicy
39.8351,313,48,2,2.99313,0.501527,2.30259,0,RLPolicy
39.8452,81,178,1,2.10591,0.167007,2.30259,0,RLPolicy
40.0183,14,518,3,3.56311,0.91831,2.30259,0,RLPolicy
40.1112,41,21,3,4.04424,0.486964,2.30259,0,RLPolicy
40.3416,418,257,2,3.40944,0.23528,2.30259,0,RLPolicy
40.8214,158,562,3,4.26344,0.739885,2.30259,0,RLPolicy
40.8279,91,157,3,4.44991,0.34765,2.30259,0,RLPolicy
40.8429,365,508,3,4.37651,0.48596,2.30259,0,RLPolicy
41.4323,92,492,1,2.04917,0.355377,2.30259,0,RLPolicy
41.6248,399,423,2,2.73561,0.287224,2.30259,0,RLPolicy
41.8497,101,358,3,4.15361,0.480087,2.30259,0,RLPolicy
41.9174,177,535,3,4.20789,0.440591,2.30259,0,RLPolicy
42.0175,14,447,2,2.74778,0.392189,2.30259,0,RLPolicy
42.0491,266,419,3,4.08798,0.394227,2.30259,0,RLPolicy
42.1378,166,44,2,2.73869,0.459196,2.30259,0,RLPolicy
42.4478,322,492,3,4.18194,0.96642,2.30259,0,RLPolicy
42.5091,132,218,3,25.6965,0.595535,2.30259,0,RLPolicy
42.6184,116,180,3,4.08316,0.715531,2.30259,0,RLPolicy
42.6466,193,102,2,3.13735,0.699381,2.30259,0,RLPolicy
42.8423,70,375,3,4.65042,0.343144,2.30259,0,RLPolicy
42.8449,134,467,2,3.15051,0.324853,2.30259,0,RLPolicy
43.0187,38,35,3,3.94232,0.362987,2.30259,0,RLPolicy
43.0412,135,456,2,3.09556,0.237418,2.30259,0,RLPolicy
43.1249,50,533,3,4.37453,0.666802,2.30259,0,RLPolicy
43.3144,111,57,2,3.20412,0.20806,2.30259,0,RLPolicy
43.4469,294,219,2,2.92393,0.366704,2.30259,0,RLPolicy
43.6158,227,151,3,4.07233,0.378752,2.30259,0,RLPolicy
43.6302,377,345,2,2.81638,0.183931,2.30259,0,RLPolicy
43.8355,313,257,2,3.42952,0.334363,2.30259,0,RLPolicy
43.848,473,372,3,4.39202,0.598029,2.30259,0,RLPolicy
43.9465,94,419,3,3.88049,0.243582,2.30259,0,RLPolicy
44.019,425,327,3,3.95996,0.627757,2.30259,0,RLPolicy
44.2208,280,277,2,3.23414,0.25499,2.30259,0,RLPolicy
44.2379,233,57,3,3.84039,0.298157,2.30259,0,RLPolicy
44.4263,325,517,3,4.30522,0.33484,2.30259,0,RLPolicy
44.6077,196,373,1,1.89221,0.124327,2.30259,0,RLPolicy
44.7208,64,313,3,4.83914,0.267579,2.30259,0,RLPolicy
44.9404,350,280,3,4.93642,0.555919,2.30259,0,RLPolicy
45.1105,396,219,3,4.06289,0.36038,2.30259,0,RLPolicy
45.2125,387,378,3,3.91507,0.439555,2.30259,0,RLPolicy
45.3176,179,216,1,1.72815,0.187023,2.30259,0,RLPolicy
45.3473,99,460,3,4.24197,0.461501,2.30259,0,RLPolicy
45.4069,167,235,1,22.0267,0.146566,2.30259,0,RLPolicy
45.8139,438,436,3,4.05664,0.408703,2.30259,0,RLPolicy
45.8467,473,529,2,3.08964,0.336693,2.30259,0,RLPolicy
45.916,177,309,2,2.7739,0.42683,2.30259,0,RLPolicy
46.4082,487,319,3,60.1866,0.455363,2.30259,0,RLPolicy
46.5236,430,298,3,3.71814,0.607636,2.30259,0,RLPolicy
46.6423,189,538,1,1.92927,0.344428,2.30259,0,RLPolicy
46.6467,193,474,2,3.23448,0.269,2.30259,0,RLPolicy
46.7302,458,551,3,3.91127,0.579731,2.30259,0,RLPolicy
46.8314,65,384,3,4.12863,0.365309,2.30259,0,RLPolicy
46.8373,221,429,3,4.60882,0.538528,2.30259,0,RLPolicy
46.9452,200,205,2,2.76498,0.707851,2.30259,0,RLPolicy
47.0314,468,30,2,3.13426,0.290178,2.30259,0,RLPolicy
47.1446,74,94,2,3.07922,0.272891,2.30259,0,RLPolicy
47.3285,133,78,3,4.18165,0.46775,2.30259,0,RLPolicy
47.3331,293,58,2,3.35793,0.355433,2.30259,0,RLPolicy
47.4257,383,237,1,1.6797,0.339494,2.30259,0,RLPolicy
47.4457,294,415,1,1.71231,0.108776,2.30259,0,RLPolicy
47.9243,327,103,3,4.5279,0.446933,2.30259,0,RLPolicy
48.0191,14,617,3,4.33363,0.397497,2.30259,0,RLPolicy
48.1078,30,248,1,24.7256,0.0956316,2.30259,0,RLPolicy
48.2222,280,381,3,4.54766,0.821458,2.30259,0,RLPolicy
48.34,418,188,1,1.75972,0.343669,2.30259,0,RLPolicy
48.4079,440,255,2,39.7405,0.516489,2.30259,0,RLPolicy
48.4107,312,336,3,3.92713,0.678084,2.30259,0,RLPolicy
48.4497,89,244,3,3.99721,0.459065,2.30259,0,RLPolicy
48.5082,447,14,2,5.12769,0.233993,2.30259,0,RLPolicy
48.6183,116,473,3,3.93752,0.289955,2.30259,0,RLPolicy
48.719,64,621,2,3.01767,0.476767,2.30259,0,RLPolicy
48.8203,158,29,2,3.11829,0.712719,2.30259,0,RLPolicy
48.8411,365,418,2,2.62495,0.494524,2.30259,0,RLPolicy
48.9387,268,617,2,3.36186,0.13062,2.30259,0,RLPolicy
48.9464,200,317,3,3.96507,0.273026,2.30259,0,RLPolicy
49.0391,513,430,3,3.80609,0.226657,2.30259,0,RLPolicy
49.1423,67,634,3,3.99478,0.368676,2.30259,0,RLPolicy
49.4476,294,95,3,3.63858,0.477137,2.30259,0,RLPolicy
49.5479,35,582,3,3.79386,0.480026,2.30259,0,RLPolicy
49.6313,377,511,3,3.9473,0.356979,2.30259,0,RLPolicy
49.9439,431,543,2,3.53582,0.588181,2.30259,0,RLPolicy
