simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
48.9129,373,220,3,4.24957,0.676448,2.30259,0,LagrangianGreedy
48.9328,533,423,3,4.47273,0.457989,2.30259,0,LagrangianGreedy
48.9391,275,126,3,4.52861,0.394343,2.30259,0,LagrangianGreedy
49.2469,52,436,3,4.55141,0.279862,2.30259,0,LagrangianGreedy
49.4171,247,243,3,3.79714,0.500228,2.30259,0,LagrangianGreedy
49.5094,55,342,3,5.98398,0.441053,2.30259,0,LagrangianGreedy
49.5237,113,305,3,4.14848,0.486357,2.30259,0,LagrangianGreedy
49.6369,510,294,1,2.13037,0.0706182,2.30259,0,LagrangianGreedy
50.5196,332,408,3,3.87502,0.651958,2.30259,0,LagrangianGreedy
50.5358,560,413,1,2.06254,0.0900268,2.30259,0,LagrangianGreedy
50.5446,304,527,3,4.37509,0.63025,2.30259,0,LagrangianGreedy
50.642,163,591,3,4.23722,0.520137,2.30259,0,LagrangianGreedy
50.8439,295,342,3,4.40582,0.462265,2.30259,0,LagrangianGreedy
51.0153,367,165,3,3.91487,0.484346,2.30259,0,LagrangianGreedy
51.2168,412,551,1,1.89879,0.100633,2.30259,0,LagrangianGreedy
51.2467,52,77,3,4.35166,0.570439,2.30259,0,LagrangianGreedy
51.3413,517,408,3,4.3541,0.535654,2.30259,0,LagrangianGreedy
51.4489,218,568,3,4.69209,0.324414,2.30259,0,LagrangianGreedy
51.539,124,158,3,4.08906,0.643848,2.30259,0,LagrangianGreedy
51.5481,478,330,3,3.79708,0.828187,2.30259,0,LagrangianGreedy
51.7085,331,594,3,22.9589,0.531042,2.30259,0,LagrangianGreedy
51.7222,126,115,3,4.25081,0.225458,2.30259,0,LagrangianGreedy
51.7352,427,463,3,4.93883,0.36961,2.30259,0,LagrangianGreedy
51.7452,27,359,4,5.37091,0.442577,2.30259,0,LagrangianGreedy
51.9096,442,413,3,54.4131,0.668518,2.30259,0,LagrangianGreedy
52.2322,232,161,3,3.9046,0.376322,2.30259,0,LagrangianGreedy
52.5278,441,282,3,4.15835,0.682421,2.30259,0,LagrangianGreedy
52.8477,26,504,3,3.81592,0.759595,2.30259,0,LagrangianGreedy
53.0496,534,235,3,4.14231,0.496801,2.30259,0,LagrangianGreedy
53.1192,418,228,3,4.73321,0.802915,2.30259,0,LagrangianGreedy
53.1276,248,73,3,4.07674,0.444826,2.30259,0,LagrangianGreedy
53.2093,514,596,3,17.7993,0.68863,2.30259,0,LagrangianGreedy
53.6301,567,328,3,4.17314,0.353917,2.30259,0,LagrangianGreedy
53.7403,365,541,3,4.02561,0.3613,2.30259,0,LagrangianGreedy
54.0389,254,89,3,4.0806,0.277389,2.30259,0,LagrangianGreedy
54.3185,104,30,1,1.92312,0.0920358,2.30259,0,LagrangianGreedy
54.6366,97,559,3,4.28731,0.334536,2.30259,0,LagrangianGreedy
54.8435,601,158,3,4.13632,0.304541,2.30259,0,LagrangianGreedy
55.0083,505,479,1,23.3081,0.0723175,2.30259,0,LagrangianGreedy
55.0379,437,398,3,4.2316,0.863974,2.30259,0,LagrangianGreedy
55.1186,418,207,3,4.17335,0.66232,2.30259,0,LagrangianGreedy
55.1346,361,477,3,4.24472,0.531557,2.30259,0,LagrangianGreedy
55.219,412,637,3,4.07209,0.232527,2.30259,0,LagrangianGreedy
55.3436,175,45,3,4.2294,0.707172,2.30259,0,LagrangianGreedy
55.6389,510,211,3,4.14806,0.571354,2.30259,0,LagrangianGreedy
55.7342,350,153,3,4.01678,0.317572,2.30259,0,LagrangianGreedy
56.0169,30,280,4,4.95392,0.73167,2.30259,0,LagrangianGreedy
56.0278,368,413,3,4.16436,0.470192,2.30259,0,LagrangianGreedy
56.0321,2,592,3,4.80713,0.566089,2.30259,0,LagrangianGreedy
56.6426,157,332,1,1.77025,0.0835208,2.30259,0,LagrangianGreedy
56.7152,488,264,3,5.00497,0.58632,2.30259,0,LagrangianGreedy
56.7464,383,413,3,4.64629,0.610072,2.30259,0,LagrangianGreedy
57.0353,437,441,1,1.673,0.109796,2.30259,0,LagrangianGreedy
57.0401,116,208,3,4.26752,0.410775,2.30259,0,LagrangianGreedy
57.1183,418,282,3,3.92261,0.897489,2.30259,0,LagrangianGreedy
57.1497,515,657,3,3.99822,0.334093,2.30259,0,LagrangianGreedy
57.5387,124,115,3,3.81928,0.362048,2.30259,0,LagrangianGreedy
57.6299,567,686,3,4.03136,0.399991,2.30259,0,LagrangianGreedy
58.0404,146,443,3,4.11597,0.694995,2.30259,0,LagrangianGreedy
58.1113,415,135,3,4.19067,0.3004,2.30259,0,LagrangianGreedy
58.1162,194,425,3,3.99376,0.41605,2.30259,0,LagrangianGreedy
58.2151,33,56,3,4.14135,0.503183,2.30259,0,LagrangianGreedy
58.2458,70,485,3,4.02721,0.315081,2.30259,0,LagrangianGreedy
58.4159,326,59,3,3.91617,0.349763,2.30259,0,LagrangianGreedy
58.7346,241,504,3,4.07799,0.590655,2.30259,0,LagrangianGreedy
58.9167,457,177,3,3.91596,0.538226,2.30259,0,LagrangianGreedy
59.1102,161,121,3,3.70866,0.493355,2.30259,0,LagrangianGreedy
59.8145,531,77,3,4.26953,0.703982,2.30259,0,LagrangianGreedy
60.5104,6,209,4,6.01567,0.579715,2.30259,0,LagrangianGreedy
60.8295,225,396,3,4.66944,0.53602,2.30259,0,LagrangianGreedy
